"status","kind","title","source_path","markdown_source","staged_path"
"to_publish","html_existing","El Rebote Entrópico: Resolviendo la Singularidad del Big Bang vía Saturación Holográfica","90_LEGACY\04_THE_DISCOVERY_TOE_KERNEL_V3\papers\index_es.html","","publicar/90_LEGACY/04_THE_DISCOVERY_TOE_KERNEL_V3/papers/index_es.html"
"to_publish","html_existing","Le Rebond Entropique : Résoudre la Singularité du Big Bang via la Saturation Holographique","90_LEGACY\04_THE_DISCOVERY_TOE_KERNEL_V3\papers\index_fr.html","","publicar/90_LEGACY/04_THE_DISCOVERY_TOE_KERNEL_V3/papers/index_fr.html"
"to_publish","html_existing","Il Rimbalzo Entropico: Risolvere la Singolarità del Big Bang tramite Saturazione Olografica","90_LEGACY\04_THE_DISCOVERY_TOE_KERNEL_V3\papers\index_it.html","","publicar/90_LEGACY/04_THE_DISCOVERY_TOE_KERNEL_V3/papers/index_it.html"
"to_publish","html_existing","エントロピーバウンス：ホログラフィック飽和によるビッグバン特異点の解消","90_LEGACY\04_THE_DISCOVERY_TOE_KERNEL_V3\papers\index_ja.html","","publicar/90_LEGACY/04_THE_DISCOVERY_TOE_KERNEL_V3/papers/index_ja.html"
"to_publish","html_existing","O Rebote Entrópico: Resolvendo a Singularidade do Big Bang via Saturação Holográfica","90_LEGACY\04_THE_DISCOVERY_TOE_KERNEL_V3\papers\index_pt.html","","publicar/90_LEGACY/04_THE_DISCOVERY_TOE_KERNEL_V3/papers/index_pt.html"
"to_publish","html_existing","Энтропийный Отскок: Решение Сингулярности Большого Взрыва через Голографическое Насыщение","90_LEGACY\04_THE_DISCOVERY_TOE_KERNEL_V3\papers\index_ru.html","","publicar/90_LEGACY/04_THE_DISCOVERY_TOE_KERNEL_V3/papers/index_ru.html"
"to_publish","html_existing","熵反弹：通过全息饱和解决大爆炸奇点","90_LEGACY\04_THE_DISCOVERY_TOE_KERNEL_V3\papers\index_zh.html","","publicar/90_LEGACY/04_THE_DISCOVERY_TOE_KERNEL_V3/papers/index_zh.html"
"to_publish","html_existing","Structural Selection in Mathematical Physics: The Thermodynamic Censor","90_LEGACY\05_TOE_SCTRUTURAL_SELECTION\paper.html","","publicar/90_LEGACY/05_TOE_SCTRUTURAL_SELECTION/paper.html"
"to_publish","html_existing","Theory of Regime Incompatibility: The Impossibility of Unification","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_01_Regime_Incompatibility.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_01_Regime_Incompatibility.html"
"to_publish","html_existing","Thermodynamic Time Reversal: Physics as Transition Dynamics","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_02_Thermodynamic_Time_Reversal.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_02_Thermodynamic_Time_Reversal.html"
"to_publish","html_existing","Path A: Precision Physics Results from First Principles","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_03_Precision_Physics.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_03_Precision_Physics.html"
"to_publish","html_existing","Structural Selection in Mathematical Physics: The Thermodynamic Censor","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_04_Structural_Selection.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_04_Structural_Selection.html"
"to_publish","html_existing","The Theory of Structural Solvability: A Meta-Theoretical Classification of Decision Problems","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_05_Structural_Solvability.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_05_Structural_Solvability.html"
"to_publish","html_existing","The Principles of Thermodynamic Structuralism: The Realizability Constraint on Mathematical Existence","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_06_Thermodynamic_Structuralism.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_06_Thermodynamic_Structuralism.html"
"to_publish","html_existing","The Computational Architecture of Reality: The Tamesis Kernel and the Emergence of Spacetime","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_07_Computational_Architecture.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_07_Computational_Architecture.html"
"to_publish","html_existing","The Computational Architecture of Reality: The Tamesis Kernel and the Emergence of Spacetime","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_07_Computational_Architecture_v2.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_07_Computational_Architecture_v2.html"
"to_publish","html_existing","The Computational Architecture of Reality: Complete Theory of Everything","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_07_Computational_Architecture_v3_COMPLETE.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_07_Computational_Architecture_v3_COMPLETE.html"
"to_publish","html_existing","The Resolution of the P vs NP Problem: Algorithmic Entropy and Thermodynamic Censorship","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_08_P_vs_NP_Resolution.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_08_P_vs_NP_Resolution.html"
"to_publish","html_existing","The Thermodynamic Proof of the Riemann Hypothesis: Spectral Stability at the Critical Instant","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_09_Riemann_Hypothesis_Proof.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_09_Riemann_Hypothesis_Proof.html"
"to_publish","html_existing","Regularity of Navier-Stokes via Regime Incompatibility: Thermodynamic Censorship of Singularities","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_10_Navier_Stokes_Regularity.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_10_Navier_Stokes_Regularity.html"
"to_publish","html_existing","Mass Gap and Coercivity in Yang-Mills Theory: The Structural Suppression of Gapless Phases","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_11_Yang_Mills_Mass_Gap.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_11_Yang_Mills_Mass_Gap.html"
"to_publish","html_existing","The Topological Theory of Cognitive States: Spectral Signatures and Thermodynamic Limits","90_LEGACY\06_TOE_ARCHITECTURE_OF_REALITY\01_Treatises\Treatise_12_Cognitive_Physics.html","","publicar/90_LEGACY/06_TOE_ARCHITECTURE_OF_REALITY/01_Treatises/Treatise_12_Cognitive_Physics.html"
"to_publish","html_existing","Theory of Regime Incompatibility: The Impossibility of Unification","90_LEGACY\07_CANON\01_Treatises\Treatise_01_Regime_Incompatibility.html","","publicar/90_LEGACY/07_CANON/01_Treatises/Treatise_01_Regime_Incompatibility.html"
"to_publish","html_existing","Thermodynamic Time Reversal: Physics as Transition Dynamics","90_LEGACY\07_CANON\01_Treatises\Treatise_02_Thermodynamic_Time_Reversal.html","","publicar/90_LEGACY/07_CANON/01_Treatises/Treatise_02_Thermodynamic_Time_Reversal.html"
"to_publish","html_existing","Path A: Precision Physics Results from First Principles","90_LEGACY\07_CANON\01_Treatises\Treatise_03_Precision_Physics.html","","publicar/90_LEGACY/07_CANON/01_Treatises/Treatise_03_Precision_Physics.html"
"to_publish","html_existing","Structural Selection in Mathematical Physics: The Thermodynamic Censor","90_LEGACY\07_CANON\01_Treatises\Treatise_04_Structural_Selection.html","","publicar/90_LEGACY/07_CANON/01_Treatises/Treatise_04_Structural_Selection.html"
"to_publish","html_existing","The Theory of Structural Solvability: A Meta-Theoretical Classification of Decision Problems","90_LEGACY\07_CANON\01_Treatises\Treatise_05_Structural_Solvability.html","","publicar/90_LEGACY/07_CANON/01_Treatises/Treatise_05_Structural_Solvability.html"
"to_publish","html_existing","The Principles of Thermodynamic Structuralism: The Realizability Constraint on Mathematical Existence","90_LEGACY\07_CANON\01_Treatises\Treatise_06_Thermodynamic_Structuralism.html","","publicar/90_LEGACY/07_CANON/01_Treatises/Treatise_06_Thermodynamic_Structuralism.html"
"to_publish","html_existing","The Computational Architecture of Reality: The Tamesis Kernel and the Emergence of Spacetime","90_LEGACY\07_CANON\01_Treatises\Treatise_07_Computational_Architecture.html","","publicar/90_LEGACY/07_CANON/01_Treatises/Treatise_07_Computational_Architecture.html"
"to_publish","html_existing","The Resolution of the P vs NP Problem: Algorithmic Entropy and Thermodynamic Censorship","90_LEGACY\07_CANON\01_Treatises\Treatise_08_P_vs_NP_Resolution.html","","publicar/90_LEGACY/07_CANON/01_Treatises/Treatise_08_P_vs_NP_Resolution.html"
"to_publish","html_existing","The Thermodynamic Proof of the Riemann Hypothesis: Spectral Stability at the Critical Instant","90_LEGACY\07_CANON\01_Treatises\Treatise_09_Riemann_Hypothesis_Proof.html","","publicar/90_LEGACY/07_CANON/01_Treatises/Treatise_09_Riemann_Hypothesis_Proof.html"
"to_publish","html_existing","Regularity of Navier-Stokes via Regime Incompatibility: Thermodynamic Censorship of Singularities","90_LEGACY\07_CANON\01_Treatises\Treatise_10_Navier_Stokes_Regularity.html","","publicar/90_LEGACY/07_CANON/01_Treatises/Treatise_10_Navier_Stokes_Regularity.html"
"to_publish","html_existing","Mass Gap and Coercivity in Yang-Mills Theory: The Structural Suppression of Gapless Phases","90_LEGACY\07_CANON\01_Treatises\Treatise_11_Yang_Mills_Mass_Gap.html","","publicar/90_LEGACY/07_CANON/01_Treatises/Treatise_11_Yang_Mills_Mass_Gap.html"
"to_publish","html_existing","The Topological Theory of Cognitive States: Spectral Signatures and Thermodynamic Limits","90_LEGACY\07_CANON\01_Treatises\Treatise_12_Cognitive_Physics.html","","publicar/90_LEGACY/07_CANON/01_Treatises/Treatise_12_Cognitive_Physics.html"
"to_publish","html_existing","The Topological Theory of Cognitive States: Spectral Signatures and Thermodynamic Limits","90_LEGACY\08_COGNITIVE_TOPOLOGY\paper.html","","publicar/90_LEGACY/08_COGNITIVE_TOPOLOGY/paper.html"
"to_publish","html_existing","Foundations of Relational Cognition: Ontology, Dynamics, and Phenomenology","90_LEGACY\08_COGNITIVE_TOPOLOGY\THEORY_COGNITIVE_FOUNDATION\index.html","","publicar/90_LEGACY/08_COGNITIVE_TOPOLOGY/THEORY_COGNITIVE_FOUNDATION/index.html"
"to_publish","html_existing","Topological Theory of Cognitive States","90_LEGACY\08_COGNITIVE_TOPOLOGY\TOPOLOGICAL_THEORY_OF_COGNITIVE_STATES\paper.html","","publicar/90_LEGACY/08_COGNITIVE_TOPOLOGY/TOPOLOGICAL_THEORY_OF_COGNITIVE_STATES/paper.html"
"to_publish","markdown_converted","Header Info","90_LEGACY\08_COGNITIVE_TOPOLOGY\TOPOLOGICAL_THEORY_OF_COGNITIVE_STATES\PAPER_A_ANCHOR_OUTLINE.html","90_LEGACY\08_COGNITIVE_TOPOLOGY\TOPOLOGICAL_THEORY_OF_COGNITIVE_STATES\PAPER_A_ANCHOR_OUTLINE.md","publicar/90_LEGACY/08_COGNITIVE_TOPOLOGY/TOPOLOGICAL_THEORY_OF_COGNITIVE_STATES/PAPER_A_ANCHOR_OUTLINE.html"
"to_publish","markdown_converted","Header Info","90_LEGACY\08_COGNITIVE_TOPOLOGY\TOPOLOGICAL_THEORY_OF_COGNITIVE_STATES\PAPER_B_SPECTRAL_SIGNATURES.html","90_LEGACY\08_COGNITIVE_TOPOLOGY\TOPOLOGICAL_THEORY_OF_COGNITIVE_STATES\PAPER_B_SPECTRAL_SIGNATURES.md","publicar/90_LEGACY/08_COGNITIVE_TOPOLOGY/TOPOLOGICAL_THEORY_OF_COGNITIVE_STATES/PAPER_B_SPECTRAL_SIGNATURES.html"
"to_publish","html_existing","The Computational Architecture of Reality: Complete Theory of Everything","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\DOCS\Treatise_07_Computational_Architecture_v3_COMPLETE.html","","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/DOCS/Treatise_07_Computational_Architecture_v3_COMPLETE.html"
"to_publish","html_existing","Thermodynamic Constraints on Non-Polynomial Time Complexity","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\P_vs_NP_Paper\paper_p_vs_np.html","","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/P_vs_NP_Paper/paper_p_vs_np.html"
"to_publish","html_existing","Restrições Termodinâmicas na Complexidade de Tempo Não-Polinomial","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\P_vs_NP_Paper\paper_p_vs_np_ptbr.html","","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/P_vs_NP_Paper/paper_p_vs_np_ptbr.html"
"to_publish","markdown_converted","APPENDIX A: RIGOROUS MATHEMATICAL DERIVATIONS","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_01_P_VS_NP\04_PAPERS\PAPER_A_APPENDIX_PROOFS.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_01_P_VS_NP\04_PAPERS\PAPER_A_APPENDIX_PROOFS.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_01_P_VS_NP/04_PAPERS/PAPER_A_APPENDIX_PROOFS.html"
"to_publish","markdown_converted","DOCUMENT A: COMPLEXITY CENSORSHIP AND PHYSICAL REALIZABILITY","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_01_P_VS_NP\04_PAPERS\PAPER_A_COMPLEXITY_CENSORSHIP.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_01_P_VS_NP\04_PAPERS\PAPER_A_COMPLEXITY_CENSORSHIP.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_01_P_VS_NP/04_PAPERS/PAPER_A_COMPLEXITY_CENSORSHIP.html"
"to_publish","markdown_converted","DOCUMENT B: PHYSICAL FRAMEWORK","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_01_P_VS_NP\04_PAPERS\PAPER_B_THERMODYNAMIC_FRAMEWORK.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_01_P_VS_NP\04_PAPERS\PAPER_B_THERMODYNAMIC_FRAMEWORK.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_01_P_VS_NP/04_PAPERS/PAPER_B_THERMODYNAMIC_FRAMEWORK.html"
"to_publish","markdown_converted","DOCUMENT C: EXPERIMENTAL EVIDENCE","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_01_P_VS_NP\04_PAPERS\PAPER_C_EXPERIMENTAL_EVIDENCE.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_01_P_VS_NP\04_PAPERS\PAPER_C_EXPERIMENTAL_EVIDENCE.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_01_P_VS_NP/04_PAPERS/PAPER_C_EXPERIMENTAL_EVIDENCE.html"
"to_publish","markdown_converted","Thermodynamic Constraints on Computational Complexity","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_01_P_VS_NP\04_PAPERS\PAPER_UNIFIED_DRAFT.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_01_P_VS_NP\04_PAPERS\PAPER_UNIFIED_DRAFT.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_01_P_VS_NP/04_PAPERS/PAPER_UNIFIED_DRAFT.html"
"to_publish","html_existing","Thermodynamic Constraints on Computational Complexity: A Physical No-Go Theorem for NP-Completeness","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_01_P_VS_NP\assets\PAPER_UNIFIED_DRAFT.html","","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_01_P_VS_NP/assets/PAPER_UNIFIED_DRAFT.html"
"to_publish","markdown_converted","Arithmetic Rigidity and the Uniqueness of the Riemann Spe...","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\ARITHMETIC_RIGIDITY.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\ARITHMETIC_RIGIDITY.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_02_RIEMANN/04_PAPERS/ARITHMETIC_RIGIDITY.html"
"to_publish","markdown_converted","APPENDIX A: RIGOROUS MATHEMATICAL DERIVATIONS","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\PAPER_A_APPENDIX_PROOFS.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\PAPER_A_APPENDIX_PROOFS.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_02_RIEMANN/04_PAPERS/PAPER_A_APPENDIX_PROOFS.html"
"to_publish","markdown_converted","DOCUMENT A: STRUCTURAL EXCLUSION AND THE CRITICAL LINE","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\PAPER_A_STRUCTURAL_EXCLUSION.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\PAPER_A_STRUCTURAL_EXCLUSION.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_02_RIEMANN/04_PAPERS/PAPER_A_STRUCTURAL_EXCLUSION.html"
"to_publish","markdown_converted","DOCUMENT B: PHYSICAL MOTIVATION AND INTERPRETATION","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\PAPER_B_PHYSICAL_MOTIVATION.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\PAPER_B_PHYSICAL_MOTIVATION.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_02_RIEMANN/04_PAPERS/PAPER_B_PHYSICAL_MOTIVATION.html"
"to_publish","markdown_converted","DOCUMENT C: NUMERICAL EVIDENCE","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\PAPER_C_NUMERICAL_EVIDENCE.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\PAPER_C_NUMERICAL_EVIDENCE.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_02_RIEMANN/04_PAPERS/PAPER_C_NUMERICAL_EVIDENCE.html"
"to_publish","html_existing","Structural Universality and the Critical Line","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\PAPER_RIEMANN_SPECTRAL_ORIGIN.html","","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_02_RIEMANN/04_PAPERS/PAPER_RIEMANN_SPECTRAL_ORIGIN.html"
"to_publish","markdown_converted","THEORY: The Critical Instant (The Origin of the Operator)","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\THEORY_CRITICAL_INSTANT.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\THEORY_CRITICAL_INSTANT.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_02_RIEMANN/04_PAPERS/THEORY_CRITICAL_INSTANT.html"
"to_publish","markdown_converted","THEORY: Structural Inevitability and Class $C{crit}$","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\THEORY_STRUCTURAL_INEVITABILITY.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_02_RIEMANN\04_PAPERS\THEORY_STRUCTURAL_INEVITABILITY.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_02_RIEMANN/04_PAPERS/THEORY_STRUCTURAL_INEVITABILITY.html"
"to_publish","markdown_converted","Regime Incompatibility in Fluid Dynamics: A Metatheoretic...","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_03_NAVIER_STOKES\04_PAPERS\PAPER_A_REGIME_INCOMPATIBILITY.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_03_NAVIER_STOKES\04_PAPERS\PAPER_A_REGIME_INCOMPATIBILITY.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_03_NAVIER_STOKES/04_PAPERS/PAPER_A_REGIME_INCOMPATIBILITY.html"
"to_publish","markdown_converted","The Structural No-Go Theorem for NS Blow-up","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_03_NAVIER_STOKES\04_PAPERS\PAPER_B_STRUCTURAL_NOGO.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_03_NAVIER_STOKES\04_PAPERS\PAPER_B_STRUCTURAL_NOGO.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_03_NAVIER_STOKES/04_PAPERS/PAPER_B_STRUCTURAL_NOGO.html"
"to_publish","markdown_converted","Structural Solvability in Gauge Theories: A Metatheoretic...","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_04_YANG_MILLS\04_PAPERS\PAPER_A_STRUCTURAL_SOLVABILITY.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_04_YANG_MILLS\04_PAPERS\PAPER_A_STRUCTURAL_SOLVABILITY.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_04_YANG_MILLS/04_PAPERS/PAPER_A_STRUCTURAL_SOLVABILITY.html"
"to_publish","markdown_converted","Structural Suppression of Gapless Phases: The Mechanism o...","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_04_YANG_MILLS\04_PAPERS\PAPER_B_STRUCTURAL_SUPPRESSION.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_04_YANG_MILLS\04_PAPERS\PAPER_B_STRUCTURAL_SUPPRESSION.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_04_YANG_MILLS/04_PAPERS/PAPER_B_STRUCTURAL_SUPPRESSION.html"
"to_publish","markdown_converted","Analytic Signature of Algebraic Rigidities: A Metatheoret...","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_05_HODGE_CONJECTURE\04_PAPERS\PAPER_A_ANALYTIC_SIGNATURE.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_05_HODGE_CONJECTURE\04_PAPERS\PAPER_A_ANALYTIC_SIGNATURE.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_05_HODGE_CONJECTURE/04_PAPERS/PAPER_A_ANALYTIC_SIGNATURE.html"
"to_publish","markdown_converted","Surjectivity of the Structural Map: The No-Ghost Theorem ...","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_05_HODGE_CONJECTURE\04_PAPERS\PAPER_B_SURJECTIVITY_MAP.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_05_HODGE_CONJECTURE\04_PAPERS\PAPER_B_SURJECTIVITY_MAP.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_05_HODGE_CONJECTURE/04_PAPERS/PAPER_B_SURJECTIVITY_MAP.html"
"to_publish","markdown_converted","Structural Limits of Analytic Classifiers in Arithmetic G...","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_06_BIRCH_SWINNERTON_DYER\04_PAPERS\PAPER_B1_STRUCTURAL_LIMITS.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_06_BIRCH_SWINNERTON_DYER\04_PAPERS\PAPER_B1_STRUCTURAL_LIMITS.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_06_BIRCH_SWINNERTON_DYER/04_PAPERS/PAPER_B1_STRUCTURAL_LIMITS.html"
"to_publish","markdown_converted","On the Structural Non-Equivalence of Analytic and Arithme...","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_06_BIRCH_SWINNERTON_DYER\04_PAPERS\PAPER_B2_NON_EQUIVALENCE.html","RECURSOS_PARA_PESQUISA\07_MILLENNIUM_VALIDATION\PROBLEM_06_BIRCH_SWINNERTON_DYER\04_PAPERS\PAPER_B2_NON_EQUIVALENCE.md","publicar/RECURSOS_PARA_PESQUISA/07_MILLENNIUM_VALIDATION/PROBLEM_06_BIRCH_SWINNERTON_DYER/04_PAPERS/PAPER_B2_NON_EQUIVALENCE.html"
"to_publish","html_existing","Thermodynamic Stability of Hybrid Cognitive Systems","RECURSOS_PARA_PESQUISA\08_APPLICATIONS\HYBRID_CYBERNETICS\05_PAPER\paper.html","","publicar/RECURSOS_PARA_PESQUISA/08_APPLICATIONS/HYBRID_CYBERNETICS/05_PAPER/paper.html"
"to_publish","markdown_converted","Thermodynamic Stability of Hybrid Cognitive Systems under...","RECURSOS_PARA_PESQUISA\08_APPLICATIONS\HYBRID_CYBERNETICS\05_PAPER\paper_anchor.html","RECURSOS_PARA_PESQUISA\08_APPLICATIONS\HYBRID_CYBERNETICS\05_PAPER\paper_anchor.md","publicar/RECURSOS_PARA_PESQUISA/08_APPLICATIONS/HYBRID_CYBERNETICS/05_PAPER/paper_anchor.html"
"to_publish","html_existing","Empirical and Neuroinformational Bounds on Human Verification Bandwidth","RECURSOS_PARA_PESQUISA\08_APPLICATIONS\HYBRID_CYBERNETICS\06_PAPER_C_BIO\paper.html","","publicar/RECURSOS_PARA_PESQUISA/08_APPLICATIONS/HYBRID_CYBERNETICS/06_PAPER_C_BIO/paper.html"
"to_publish","markdown_converted","Empirical and Neuroinformational Bounds on Human Verifica...","RECURSOS_PARA_PESQUISA\08_APPLICATIONS\HYBRID_CYBERNETICS\06_PAPER_C_BIO\paper_c_bio.html","RECURSOS_PARA_PESQUISA\08_APPLICATIONS\HYBRID_CYBERNETICS\06_PAPER_C_BIO\paper_c_bio.md","publicar/RECURSOS_PARA_PESQUISA/08_APPLICATIONS/HYBRID_CYBERNETICS/06_PAPER_C_BIO/paper_c_bio.html"
